path,class,split
plantwild/extracted/plantwild/images/tomato late blight/google_0214.jpg,Tomato___Late_blight,test
plantwild/extracted/plantwild/images/tomato late blight/google_0104.jpg,Tomato___Late_blight,test
plantwild/extracted/plantwild/images/tomato late blight/google_0256.jpg,Tomato___Late_blight,test
plantwild/extracted/plantwild/images/tomato late blight/add (3).jpg,Tomato___Late_blight,test
plantwild/extracted/plantwild/images/tomato late blight/228.jpg,Tomato___Late_blight,test
plantwild/extracted/plantwild/images/tomato late blight/google_0192.jpg,Tomato___Late_blight,test
plantwild/extracted/plantwild/images/tomato late blight/google_0262.jpg,Tomato___Late_blight,test
plantwild/extracted/plantwild/images/tomato late blight/google_0089.jpg,Tomato___Late_blight,test
plantwild/extracted/plantwild/images/tomato late blight/162.jpg,Tomato___Late_blight,test
plantwild/extracted/plantwild/images/tomato late blight/google_0024.jpg,Tomato___Late_blight,test
plantwild/extracted/plantwild/images/tomato late blight/77.jpg,Tomato___Late_blight,test
plantwild/extracted/plantwild/images/tomato late blight/google_0073.jpg,Tomato___Late_blight,test
plantwild/extracted/plantwild/images/tomato late blight/11.jpg,Tomato___Late_blight,test
plantwild/extracted/plantwild/images/tomato late blight/40.jpg,Tomato___Late_blight,test
plantwild/extracted/plantwild/images/tomato late blight/google_0085.jpg,Tomato___Late_blight,test
plantwild/extracted/plantwild/images/tomato late blight/google_0202.jpg,Tomato___Late_blight,test
plantwild/extracted/plantwild/images/tomato late blight/10.jpg,Tomato___Late_blight,test
plantwild/extracted/plantwild/images/tomato late blight/google_0146.jpg,Tomato___Late_blight,test
plantwild/extracted/plantwild/images/tomato late blight/google_0074.jpg,Tomato___Late_blight,test
plantwild/extracted/plantwild/images/tomato late blight/90.jpg,Tomato___Late_blight,test
plantwild/extracted/plantwild/images/tomato late blight/google_0001.jpg,Tomato___Late_blight,test
plantwild/extracted/plantwild/images/tomato late blight/google_0142.jpg,Tomato___Late_blight,test
plantwild/extracted/plantwild/images/tomato late blight/233.jpg,Tomato___Late_blight,test
plantwild/extracted/plantwild/images/tomato late blight/google_0221.jpg,Tomato___Late_blight,test
plantwild/extracted/plantwild/images/tomato late blight/167.jpg,Tomato___Late_blight,test
plantwild/extracted/plantwild/images/tomato late blight/24.jpg,Tomato___Late_blight,test
plantwild/extracted/plantwild/images/tomato late blight/add (13).jpg,Tomato___Late_blight,test
plantwild/extracted/plantwild/images/tomato late blight/google_0156.jpg,Tomato___Late_blight,test
plantwild/extracted/plantwild/images/tomato late blight/google_0031.jpg,Tomato___Late_blight,test
plantwild/extracted/plantwild/images/tomato late blight/google_0062.jpg,Tomato___Late_blight,test
plantwild/extracted/plantwild/images/tomato late blight/google_0239.jpg,Tomato___Late_blight,test
plantwild/extracted/plantwild/images/tomato late blight/41.jpg,Tomato___Late_blight,test
plantwild/extracted/plantwild/images/tomato late blight/44.jpg,Tomato___Late_blight,test
plantwild/extracted/plantwild/images/tomato late blight/google_0181.jpg,Tomato___Late_blight,test
plantwild/extracted/plantwild/images/tomato late blight/google_0238.jpg,Tomato___Late_blight,test
plantwild/extracted/plantwild/images/tomato late blight/google_0000.jpg,Tomato___Late_blight,test
plantwild/extracted/plantwild/images/tomato late blight/google_0258.jpg,Tomato___Late_blight,test
plantwild/extracted/plantwild/images/tomato late blight/google_0134.jpg,Tomato___Late_blight,test
plantwild/extracted/plantwild/images/tomato leaf mold/77.jpg,Tomato___Leaf_Mold,test
plantwild/extracted/plantwild/images/tomato leaf mold/202.jpg,Tomato___Leaf_Mold,test
plantwild/extracted/plantwild/images/tomato leaf mold/204.jpg,Tomato___Leaf_Mold,test
plantwild/extracted/plantwild/images/tomato leaf mold/71.jpg,Tomato___Leaf_Mold,test
plantwild/extracted/plantwild/images/tomato leaf mold/google_0177.jpg,Tomato___Leaf_Mold,test
plantwild/extracted/plantwild/images/tomato leaf mold/203.jpg,Tomato___Leaf_Mold,test
plantwild/extracted/plantwild/images/tomato leaf mold/248.jpg,Tomato___Leaf_Mold,test
plantwild/extracted/plantwild/images/tomato leaf mold/136.jpg,Tomato___Leaf_Mold,test
plantwild/extracted/plantwild/images/tomato leaf mold/48.jpg,Tomato___Leaf_Mold,test
plantwild/extracted/plantwild/images/tomato leaf mold/40.jpg,Tomato___Leaf_Mold,test
plantwild/extracted/plantwild/images/tomato leaf mold/google_0286.jpg,Tomato___Leaf_Mold,test
plantwild/extracted/plantwild/images/tomato leaf mold/google_0178.jpg,Tomato___Leaf_Mold,test
plantwild/extracted/plantwild/images/tomato leaf mold/google_0054.jpg,Tomato___Leaf_Mold,test
plantwild/extracted/plantwild/images/tomato leaf mold/259.jpg,Tomato___Leaf_Mold,test
plantwild/extracted/plantwild/images/tomato leaf mold/12.jpg,Tomato___Leaf_Mold,test
plantwild/extracted/plantwild/images/tomato leaf mold/232.jpg,Tomato___Leaf_Mold,test
plantwild/extracted/plantwild/images/tomato leaf mold/google_0260.jpg,Tomato___Leaf_Mold,test
plantwild/extracted/plantwild/images/tomato leaf mold/google_0012.jpg,Tomato___Leaf_Mold,test
plantwild/extracted/plantwild/images/tomato leaf mold/215.jpg,Tomato___Leaf_Mold,test
plantwild/extracted/plantwild/images/tomato leaf mold/148.jpg,Tomato___Leaf_Mold,test
plantwild/extracted/plantwild/images/tomato leaf mold/google_0104.jpg,Tomato___Leaf_Mold,test
plantwild/extracted/plantwild/images/tomato leaf mold/17.jpg,Tomato___Leaf_Mold,test
plantwild/extracted/plantwild/images/tomato leaf mold/160.jpg,Tomato___Leaf_Mold,test
plantwild/extracted/plantwild/images/tomato leaf mold/google_0083.jpg,Tomato___Leaf_Mold,test
plantwild/extracted/plantwild/images/tomato leaf mold/google_0116 - Copy.jpg,Tomato___Leaf_Mold,test
plantwild/extracted/plantwild/images/tomato leaf mold/182.jpg,Tomato___Leaf_Mold,test
plantwild/extracted/plantwild/images/tomato leaf mold/271.jpg,Tomato___Leaf_Mold,test
plantwild/extracted/plantwild/images/tomato leaf mold/google_0049.jpg,Tomato___Leaf_Mold,test
plantwild/extracted/plantwild/images/tomato leaf mold/200.jpg,Tomato___Leaf_Mold,test
plantwild/extracted/plantwild/images/tomato leaf mold/21.jpg,Tomato___Leaf_Mold,test
plantwild/extracted/plantwild/images/tomato leaf mold/google_0175.jpg,Tomato___Leaf_Mold,test
plantwild/extracted/plantwild/images/tomato leaf mold/143.jpg,Tomato___Leaf_Mold,test
plantwild/extracted/plantwild/images/tomato leaf mold/35.jpg,Tomato___Leaf_Mold,test
plantwild/extracted/plantwild/images/tomato leaf mold/180.jpg,Tomato___Leaf_Mold,test
plantwild/extracted/plantwild/images/tomato leaf mold/google_0013.jpg,Tomato___Leaf_Mold,test
plantwild/extracted/plantwild/images/tomato leaf mold/38.jpg,Tomato___Leaf_Mold,test
plantwild/extracted/plantwild/images/tomato leaf mold/google_0152.jpg,Tomato___Leaf_Mold,test
plantwild/extracted/plantwild/images/tomato leaf mold/google_0176.jpg,Tomato___Leaf_Mold,test
plantwild/extracted/plantwild/images/tomato leaf mold/google_0009.jpg,Tomato___Leaf_Mold,test
plantwild/extracted/plantwild/images/tomato leaf mold/264.jpg,Tomato___Leaf_Mold,test
plantwild/extracted/plantwild/images/tomato leaf mold/189.jpg,Tomato___Leaf_Mold,test
plantwild/extracted/plantwild/images/tomato leaf mold/24.jpg,Tomato___Leaf_Mold,test
plantwild/extracted/plantwild/images/tomato leaf mold/google_0125.jpg,Tomato___Leaf_Mold,test
plantwild/extracted/plantwild/images/tomato leaf mold/137.jpg,Tomato___Leaf_Mold,test
plantwild/extracted/plantwild/images/tomato leaf mold/google_0028.jpg,Tomato___Leaf_Mold,test
plantwild/extracted/plantwild/images/tomato leaf mold/google_0002.jpg,Tomato___Leaf_Mold,test
plantwild/extracted/plantwild/images/tomato leaf mold/262.jpg,Tomato___Leaf_Mold,test
plantwild/extracted/plantwild/images/tomato leaf mold/245.jpg,Tomato___Leaf_Mold,test
plantwild/extracted/plantwild/images/tomato septoria leaf spot/7.jpg,Tomato___Septoria_leaf_spot,test
plantwild/extracted/plantwild/images/tomato septoria leaf spot/google_0089.jpg,Tomato___Septoria_leaf_spot,test
plantwild/extracted/plantwild/images/tomato septoria leaf spot/google_0025.jpg,Tomato___Septoria_leaf_spot,test
plantwild/extracted/plantwild/images/tomato septoria leaf spot/google_0030.jpg,Tomato___Septoria_leaf_spot,test
plantwild/extracted/plantwild/images/tomato septoria leaf spot/google_0231.jpg,Tomato___Septoria_leaf_spot,test
plantwild/extracted/plantwild/images/tomato septoria leaf spot/google_0078.jpg,Tomato___Septoria_leaf_spot,test
plantwild/extracted/plantwild/images/tomato septoria leaf spot/google_0026.jpg,Tomato___Septoria_leaf_spot,test
plantwild/extracted/plantwild/images/tomato septoria leaf spot/93.jpg,Tomato___Septoria_leaf_spot,test
plantwild/extracted/plantwild/images/tomato septoria leaf spot/195.jpg,Tomato___Septoria_leaf_spot,test
plantwild/extracted/plantwild/images/tomato septoria leaf spot/google_0164.jpg,Tomato___Septoria_leaf_spot,test
plantwild/extracted/plantwild/images/tomato septoria leaf spot/google_0234.jpg,Tomato___Septoria_leaf_spot,test
plantwild/extracted/plantwild/images/tomato septoria leaf spot/google_0060.jpg,Tomato___Septoria_leaf_spot,test
plantwild/extracted/plantwild/images/tomato septoria leaf spot/google_0139 - Copy (2).jpg,Tomato___Septoria_leaf_spot,test
plantwild/extracted/plantwild/images/tomato septoria leaf spot/google_0237.jpg,Tomato___Septoria_leaf_spot,test
plantwild/extracted/plantwild/images/tomato septoria leaf spot/google_0272.jpg,Tomato___Septoria_leaf_spot,test
plantwild/extracted/plantwild/images/tomato septoria leaf spot/google_0062.jpg,Tomato___Septoria_leaf_spot,test
plantwild/extracted/plantwild/images/tomato septoria leaf spot/google_0257 - Copy.jpg,Tomato___Septoria_leaf_spot,test
plantwild/extracted/plantwild/images/tomato septoria leaf spot/google_0122.jpg,Tomato___Septoria_leaf_spot,test
plantwild/extracted/plantwild/images/tomato septoria leaf spot/google_0014.jpg,Tomato___Septoria_leaf_spot,test
plantwild/extracted/plantwild/images/tomato septoria leaf spot/google_0273 - Copy.jpg,Tomato___Septoria_leaf_spot,test
plantwild/extracted/plantwild/images/tomato septoria leaf spot/google_0086 - Copy.jpg,Tomato___Septoria_leaf_spot,test
plantwild/extracted/plantwild/images/tomato septoria leaf spot/google_0086 - Copy (2).jpg,Tomato___Septoria_leaf_spot,test
plantwild/extracted/plantwild/images/tomato septoria leaf spot/243.jpg,Tomato___Septoria_leaf_spot,test
plantwild/extracted/plantwild/images/tomato septoria leaf spot/google_0127.jpg,Tomato___Septoria_leaf_spot,test
plantwild/extracted/plantwild/images/tomato septoria leaf spot/174.jpg,Tomato___Septoria_leaf_spot,test
plantwild/extracted/plantwild/images/tomato septoria leaf spot/google_0208.jpg,Tomato___Septoria_leaf_spot,test
plantwild/extracted/plantwild/images/tomato septoria leaf spot/google_0175.jpg,Tomato___Septoria_leaf_spot,test
plantwild/extracted/plantwild/images/tomato septoria leaf spot/google_0128.jpg,Tomato___Septoria_leaf_spot,test
plantwild/extracted/plantwild/images/tomato septoria leaf spot/google_0132.jpg,Tomato___Septoria_leaf_spot,test
plantwild/extracted/plantwild/images/tomato septoria leaf spot/google_0149.jpg,Tomato___Septoria_leaf_spot,test
plantwild/extracted/plantwild/images/tomato septoria leaf spot/google_0140 - Copy.jpg,Tomato___Septoria_leaf_spot,test
plantwild/extracted/plantwild/images/tomato septoria leaf spot/google_0230.jpg,Tomato___Septoria_leaf_spot,test
plantwild/extracted/plantwild/images/tomato septoria leaf spot/google_0156.jpg,Tomato___Septoria_leaf_spot,test
plantwild/extracted/plantwild/images/tomato septoria leaf spot/google_0061.jpg,Tomato___Septoria_leaf_spot,test
plantwild/extracted/plantwild/images/tomato septoria leaf spot/google_0035.jpg,Tomato___Septoria_leaf_spot,test
plantwild/extracted/plantwild/images/tomato septoria leaf spot/google_0220.jpg,Tomato___Septoria_leaf_spot,test
plantwild/extracted/plantwild/images/tomato septoria leaf spot/google_0058.jpg,Tomato___Septoria_leaf_spot,test
plantwild/extracted/plantwild/images/tomato septoria leaf spot/google_0270 - Copy (3).jpg,Tomato___Septoria_leaf_spot,test
plantwild/extracted/plantwild/images/tomato septoria leaf spot/google_0224.jpg,Tomato___Septoria_leaf_spot,test
plantwild/extracted/plantwild/images/tomato septoria leaf spot/google_0155.jpg,Tomato___Septoria_leaf_spot,test
plantwild/extracted/plantwild/images/tomato septoria leaf spot/18.jpg,Tomato___Septoria_leaf_spot,test
plantwild/extracted/plantwild/images/tomato septoria leaf spot/google_0242.jpg,Tomato___Septoria_leaf_spot,test
plantwild/extracted/plantwild/images/tomato septoria leaf spot/google_0064 - Copy (2).jpg,Tomato___Septoria_leaf_spot,test
plantwild/extracted/plantwild/images/tomato septoria leaf spot/google_0073.jpg,Tomato___Septoria_leaf_spot,test
plantwild/extracted/plantwild/images/tomato yellow leaf curl virus/36.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,test
plantwild/extracted/plantwild/images/tomato yellow leaf curl virus/15.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,test
plantwild/extracted/plantwild/images/tomato yellow leaf curl virus/google_0074.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,test
plantwild/extracted/plantwild/images/tomato yellow leaf curl virus/google_0075.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,test
plantwild/extracted/plantwild/images/tomato yellow leaf curl virus/google_0029.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,test
plantwild/extracted/plantwild/images/tomato yellow leaf curl virus/google_0027.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,test
plantwild/extracted/plantwild/images/tomato yellow leaf curl virus/50.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,test
plantwild/extracted/plantwild/images/tomato yellow leaf curl virus/44.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,test
plantwild/extracted/plantwild/images/tomato yellow leaf curl virus/14.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,test
plantwild/extracted/plantwild/images/tomato yellow leaf curl virus/google_0115.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,test
plantwild/extracted/plantwild/images/tomato yellow leaf curl virus/google_0052 - Copy (3).jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,test
plantwild/extracted/plantwild/images/tomato yellow leaf curl virus/google_0031.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,test
plantwild/extracted/plantwild/images/tomato yellow leaf curl virus/google_0163.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,test
plantwild/extracted/plantwild/images/tomato yellow leaf curl virus/29.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,test
plantwild/extracted/plantwild/images/tomato yellow leaf curl virus/10.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,test
plantwild/extracted/plantwild/images/tomato yellow leaf curl virus/google_0023.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,test
plantwild/extracted/plantwild/images/tomato yellow leaf curl virus/google_0109.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,test
plantwild/extracted/plantwild/images/tomato yellow leaf curl virus/google_0089.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,test
plantwild/extracted/plantwild/images/tomato yellow leaf curl virus/google_0012.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,test
plantwild/extracted/plantwild/images/tomato yellow leaf curl virus/google_0015.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,test
plantwild/extracted/plantwild/images/tomato yellow leaf curl virus/18.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,test
plantwild/extracted/plantwild/images/tomato yellow leaf curl virus/85.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,test
plantwild/extracted/plantwild/images/tomato yellow leaf curl virus/google_0007.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,test
plantwild/extracted/plantwild/images/tomato yellow leaf curl virus/59.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,test
plantwild/extracted/plantwild/images/tomato yellow leaf curl virus/101.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,test
